Date;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks;bonds;bonds;bonds;bonds;bonds;bonds;bonds;bonds;RE;RE;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com
2016-07-15;735.63000488;719.84997559;735.44000244;24.694999695;145.97000122;116.86000061;64.180000305;53.700000763;52.700000763;44.080001831;0.0199151002;0.0049194;0.0000522602;0.1515280008;0.1162300035;663.25500488;0.00524846;0.000275853;0.7955030203;0.00728472;8.091219902;0.000397909;0.3528020084;0.000264057;4,167E-03;0.0011418;11.951600075;1.6269600391;0.0174474996;0.1864529997;0.0064190999;0.0032033201;0.00140736;4.1597700119;0.0793669969;0.0517237;0.0122654997;0.0027995899;0.3767170012;0.0483945012;0.0286292993;7.9999998E-9;0.4105429947;0.0000464711;0.00077857;0.0076263398;0.0507976003;1.8693499565;1;0.0179376006;0.0445442982;480.58200073;0.000127009;0.0081577701;0.00197684;1.9913799763;0.0064420099;0.0000267683;0.000318647;0.107656002;84.907501221;128;113.44999695;101.61000061;18.149999619;92.396697998;74.660003662;65.739997864;14.720000267;174.3999939;629;2346;6690;1014;1045.682503;188.6;7474;1394;3584;847;256.87;1.594;222.1797;244.0492;834;12.282;7.84;1.262;172.05;233.71;0.7577;1.2968;0.9822;6.6865;6.7417;1.1034;1.3191;7.7541;67.1305;104.83;8.4722;0.7109;8.586;352.25;1072.5;424.75;139.575;80;110.925;47.61;33.24;73.86;19.31;45.95;41110;20.196;1337.45;645;1085.5
2016-07-18;753.20001221;733.7800293;736.07000732;24.957500458;146.57000732;119.37000275;63.959999084;53.959999084;52.970001221;45.25;0.0188416;0.0049891099;0.0000491709;0.1494439989;0.1216100007;673.10601807;0.0051819799;0.000337167;0.7474579811;0.0083398297;8.2238998413;0.000383008;0.3188929856;0.000252348;6.7339001E-6;0.00123886;11.034399986;1.5979299545;0.0157703999;0.1499460042;0.0061363601;0.00339297;0.00115151;4.1482200623;0.0744924992;0.0490275994;0.011926;0.00279926;0.4090949893;0.0457908995;0.0254044998;8.4999998E-9;0.4600040019;0.0000475062;0.00068334;0.0078451298;0.0487742014;1.7893300056;1;0.0166395996;0.0424137004;460.64898682;0.000131522;0.00754207;0.0019815499;1.9546300173;0.0064818799;0.0000265089;0.00032323;0.117723003;84.889801025;127.25;113.25;103.12999725;18.170000076;91.422401428;74.910003662;65.279998779;14.56000042;173.8500061;628;2343;6780;1029;1042.680543;191.2;7442;1395;3577.5;853.5;258.48;1.587;222.5568;243.8662;826;12.281;7.998;1.254;172.54;234.06;759;1.2943;0.9822;6.7013;6.7164;1.1071;1.3255;7.7537;67.1267;106.15;8.4445;0.7113;8.5467;357;1078.25;429.5;141.175;77.825;112.45;46.96;33.61;73.63;19.37;45.24;;20.022;1328.39;637;1092.5
2016-07-19;753.40997314;736.96002197;739.95001221;24.967500687;146.91999817;120.61000061;63.86000061;53.090000153;53.520000458;45.051998138;0.0174956992;0.0038183299;0.0000538309;0.1551679969;0.1497779936;672.86401367;0.0055065001;0.000330391;0.727380991;0.00666638;8.5017299652;0.000375819;0.3294320107;0.00024512;6.3021998E-6;0.00123741;11.619099617;1.5979800224;0.0199692994;0.1440510005;0.0059352401;0.0035171199;0.00108718;4.1491599083;0.0734618008;0.0512803011;0.0120794;0.0027773301;0.3889960051;0.0408593006;0.0232571997;7.3000002E-9;0.441347003;0.000052547;0.000668138;0.0086780004;0.0487391986;1.7913099527;1.0000100136;0.0156529006;0.0407082997;458.89401245;0.000127451;0.00675776;0.00190004;1.902369976;0.0064052502;0.0000269669;0.000275895;0.1164069995;84.23449707;125.59999847;113.44999695;105.62999725;17.88999939;90.320198059;73.580001831;64.709999084;14.510000229;171.94999695;640;2358;6810;1033;1074.701443;191.4;7400;1398;3569.5;859;254.65;1.558;222.7305;244.0218;801;12.281;7.998;1.237;173.75;235.17;0.7501;1.3018;0.9853;6.6931;6.749;1.1021;1.311;7.755;67.194;106.11;8.5121;0.7047;8.6104;341.75;1044;418;139.9;77.35;110.4;46.66;34.52;72.96;19.36;44.65;40960;19.893;1331.73;648;1089
2016-07-20;757.08001709;741.19000244;745.7199707;24.989999771;146.16999817;121.91999817;63.930000305;55.909999847;54.220001221;45.672000885;0.0166653004;0.0045199902;0.0000479482;0.148834005;0.1618719995;665.68499756;0.0054905098;0.000294995;0.7020199895;0.00528142;8.4358501434;0.000379497;0.3159630001;0.000243511;2.4458E-6;0.00109824;12.45059967;1.5653500557;0.0277558006;0.1632529944;0.0061015701;0.0034489799;0.0011789;4.1250600815;0.0720836967;0.048920501;0.0111859003;0.00293479;0.3862429857;0.0419792011;0.0240823999;7.8999998E-9;0.4426879883;0.0000466417;0.000687401;0.0077603301;0.0482717007;1.8604700565;1;0.0151730003;0.0411600992;455.87600708;0.000129293;0.0072061401;0.0018623;1.7627500296;0.0063947602;0.0000267949;0.000272985;0.115718998;84.216796875;126.65000153;112.94999695;108.16000366;18.135000229;90.339897156;75.38999939;65.349998474;14.369999886;174.5;653.5;2361;6815;1038;1100.718424;197.3;7435;1411;3575;898;257.19;1.58;222.7732;244.2628;836;12.281;8.035;1.24;176.06;237.76;0.7477;1.3056;0.9869;6.676;6.7525;1.1013;1.3208;7.7551;67.1535;106.82;8.4969;0.7025;8.598;337.5;1027;413;138.625;76.2;109.425;47.17;35.14;71.95;19.28;44.94;41560;19.39;1315.51;649;1080
2016-07-21;754.40997314;738.63000488;744.42999268;24.857500076;144.3500061;120.61000061;63.689998627;55.799999237;53.220001221;44.099998474;0.0166276991;0.0038395999;0.000054114;0.1513700038;0.211097002;665.01202393;0.0054920302;0.000292711;0.7392150164;0.0051246001;8.9551696777;0.000412988;0.3192549944;0.000237462;2.6225E-6;0.00112198;12.650699615;1.5243999958;0.0191715993;0.1528799981;0.0060907602;0.00372484;0.000573317;4.1202301979;0.0748855025;0.0500466004;0.0111528002;0.0023829599;0.3907020092;0.0346659012;0.0242261998;8.2999998E-9;0.4343259931;0.000048148;0.000699986;0.0082310503;0.0485467017;1.7927600145;1;0.0197135992;0.041346699;494.31698608;0.000129822;0.0068021901;0.0018388201;1.7398500443;0.0064163301;0.0000224121;0.000279348;0.1097569987;84.181396484;125.40000153;113.80000305;105.48000336;17.979999542;90.57610321;75.980003357;65.209999084;14.289999962;173.3500061;651.5;2346;6750;1037;1087.709934;196;7365;1397;3534;880.5;257.67;1.565;222.8332;244.3203;836;12.281;8.067;1.247;175.49;237.27;0.7495;1.3084;0.9855;6.6735;6.7475;1.1023;1.3232;7.7555;67.1433;105.8;8.491;0.6992;8.5914;334.25;1032.5;417.75;134.4;74.45;107.525;46.2;35.99;72.66;19.56;44.75;42000;19.755;1330.7;676;1097.5
2016-07-22;759.2800293;742.73999023;744.85998535;24.665000916;144.6000061;121;64.040000916;56.569999695;54.669998169;44.453998566;0.0188065991;0.0038643701;0.0000523796;0.1485809982;0.2073770016;650.61901855;0.0052335998;0.000266954;0.7009570003;0.0063624;9.2450304031;0.000422792;0.3030129969;0.000237191;6.0572002E-6;0.00101837;14.661899567;1.6003400087;0.0171140004;0.1303260028;0.0057510599;0.0036188299;0.00062771;4.0382900238;0.0746140033;0.0488778986;0.0105923004;0.0023137601;0.3795230091;0.0359087996;0.0248293001;8.0999998E-9;0.4165349901;0.0000458752;0.000703206;0.0088129696;0.0460699014;1.7607699633;1;0.0166631006;0.0370172001;479.07699585;0.000126451;0.0067298398;0.00182399;1.8298799992;0.0063029299;0.0000324455;0.000253703;0.1125470027;84.686096191;125.84999847;114.40000153;105.62999725;17.829999924;90.60559845;75.5;65.400001526;14.229999542;174.55000305;652;2352;6735;1036;1091.712546;195.4;7461;1408;3558.5;870.5;258.72;1.568;222.951;244.5485;799;12.272;7.993;1.244;176.37;239.87;0.7461;1.3124;0.9869;6.676;6.7761;1.0973;1.3106;7.757;67.144;106.06;8.5509;0.6997;8.6493;335;1006.5;425.25;137.2;75.275;109.95;45.69;36.12;72.52;19.59;44.19;40750;19.605;1322.01;684;1077
2016-07-25;757.52001953;739.77001953;739.60998535;24.334999084;144.13999939;121.62999725;63.869998932;56.729999542;55.680000305;46.001998901;0.0168785006;0.00489383;0.0000535419;0.1498699933;0.1943040043;654.09698486;0.00502398;0.000242311;0.6613230109;0.0060765599;9.1336202621;0.000404853;0.2904520035;0.00024544;2.5813999E-6;0.000726524;13.836099625;1.505120039;0.0160723999;0.1414290071;0.00544495;0.0033843401;0.00194877;4.0320401192;0.0776647031;0.0441703983;0.0107930005;0.0024927801;0.3724339902;0.0489284992;0.0277910009;8.4999998E-9;0.4016410112;0.0000457625;0.000660372;0.0085923998;0.0422843993;1.3907500505;0.9999989867;0.0108874999;0.0388018005;451.12600708;0.000110666;0.00700955;0.0021432501;1.8453600407;0.0062462999;0.0000261713;0.000228883;0.1961849928;84.757003784;126;114.80000305;106.48000336;17.930000305;91.146896362;76.13999939;65.790000916;14.029999733;175.19999695;662.5;2351;6755;1048;1102.71973;199.4;7455;1409;3530;888;259.11;1.573;223.2455;244.5251;811;12.271;8.098;1.232;178.2;241.94;0.7466;1.3213;0.9853;6.6783;6.7664;1.099;1.314;7.7563;67.4023;105.76;8.57;0.6995;8.6393;334.75;983.75;429;141.7;75.675;112.95;44.72;36.85;72.12;19.89;43.13;41220;19.529;1315.15;682;1078.5
2016-07-26;757.65002441;738.41998291;735.59002686;24.167499542;144.33999634;121.22000122;64.129997253;56.759998322;56.630001068;45.902000427;0.0163030997;0.0039015999;0.0000538966;0.1501670033;0.1673610061;651.78399658;0.0048173;0.000241223;0.6492360234;0.0051165;8.8611803055;0.000391004;0.275229007;0.000239749;4.1152002E-6;0.00072307;11.989500046;1.4082900286;0.0144859003;0.1296689957;0.0055663902;0.0031001;0.00109129;3.9702401161;0.0752352029;0.0438880995;0.0087830499;0.0024770801;0.3693999946;0.0487591997;0.0256053992;7.5999997E-9;0.3925870061;0.0000391378;0.000647886;0.0086880596;0.0406990014;1.348099947;1;0.0115417996;0.0367023014;492.84399414;0.000104876;0.0065860301;0.00193904;1.8257199526;0.0059976201;0.0000257772;0.000234764;0.1515929997;85.128799438;126.65000153;115.75;108.76999664;17.879999161;92.081802368;76.779998779;65.959999084;14.039999962;175.80000305;658;2353;6795;1051;1093.713852;199.3;7500;1409;3556;884;262.11;1.561;223.1241;243.9607;823;12.271;8.097;1.255;178.45;243.09;0.75;1.3186;0.9919;6.669;6.7705;1.0986;1.3127;7.7565;67.311;104.64;8.5665;0.7051;8.658;332.5;993.5;415;142.45;74.6;113.875;44.87;36.52;73.63;19.52;42.92;40090;19.619;1319.84;687;1092.2
2016-07-27;761.9699707;741.77001953;736.66998291;25.737499237;144.19000244;123.33999634;64.330001831;56.189998627;56.060001373;45.698001862;0.0163643993;0.00553841;0.0000539628;0.1482429951;0.1805379987;654.35198975;0.0048072701;0.000236194;0.6326680183;0.0048661302;9.154250145;0.000352284;0.2754130065;0.000236956;2.5224001E-6;0.000759536;12.972800255;1.4175800085;0.0138307996;0.1268409938;0.0055912999;0.00324658;0.000673942;3.9558899403;0.0747115985;0.0413049012;0.0095891003;0.0024083999;0.3622870147;0.0449381992;0.0257121008;6.8000001E-9;0.4214900136;0.0000407188;0.0006463;0.0084404498;0.0425041988;1.370200038;1;0.0105763003;0.0356904007;492.54998779;0.000104247;0.00664414;0.00193129;1.943089962;0.0059690098;0.0000262306;0.00020938;0.1177830026;85.713302612;129.1000061;113.09999847;109.55999756;18.194999695;93.115097046;78.36000061;65.699996948;14.029999733;176.19999695;662.5;2352;6745;1053;1095.715158;203.8;7444;1406;3525;917.5;259.77;1.515;223.57;243.7662;739;12.271;8.067;1.217;178.97;243.67;749;1.3187;0.9855;6.668;6.7265;1.1055;1.322;7.7567;67.062;105.39;8.5306;0.7072;8.6281;335.75;1010.5;414.75;142.275;71.675;113.95;43.47;36.37;73.83;19.1;41.92;40550;20.335;1339.42;694;1133
2016-07-28;765.84002686;745.90997314;752.60998535;26.084999084;144.41999817;125;64.099998474;56.209999084;56.180000305;46.122001648;0.0163975004;0.0038455201;0.0000556064;0.1525100023;0.1700630039;655.03497314;0.0049066199;0.000238027;0.6413810253;0.0047765402;9.308429718;0.000365889;0.2828260064;0.000238;5.7830998E-6;0.000760177;12.843600273;1.6104899645;0.0132176997;0.1264750063;0.0055386699;0.0030155899;0.000661665;3.9677400589;0.0751947016;0.0442974009;0.0090064798;0.00245036;0.3637509942;0.0449015014;0.0257610008;6.5000001E-9;0.4010420144;0.0000391033;0.000656242;0.0082230698;0.0411083996;1.2974900007;1;0.0101714004;0.0354177989;450.25100708;0.000110372;0.0066275699;0.00194805;1.8536200523;0.0059736199;0.0000261829;0.000196534;0.1348029971;84.287696838;127.44999695;110.25;110.08000183;17.76499939;92.809997559;75.970001221;67.930000305;13.670000076;174.94999695;662.5;2358;6740;1052;1089.71124;200.6;7438;1456;3526.5;920;265.98;1.511;223.4729;243.5224;714;12.271;8.071;1.203;178.74;244.24;0.75;1.3154;0.9807;6.6538;6.713;1.1074;1.3163;7.756;67.0037;105.24;8.5539;0.7069;8.6397;331.25;1003.5;410.25;140.475;68.85;113.325;42.7;36.16;73.02;18.8;41.14;39960;20.146;1335.47;702;1127.5
2016-07-29;791.34002686;768.78997803;758.80999756;26.052499771;144.27000427;123.94000244;63.970001221;56.680000305;57.099998474;46.958000183;0.0181326997;0.0038759301;0.0000551562;0.1503040045;0.1967609972;656.99200439;0.0049507502;0.000244905;0.6178740263;0.0051705302;9.4589595795;0.000367738;0.2627750039;0.000237517;2.8715999E-6;0.000821172;12.794599533;1.751240015;0.0135936998;0.1205409989;0.00529559;0.00297935;0.000571536;4.077439785;0.0781902969;0.045304101;0.0095429998;0.0024293;0.3684059978;0.0468229987;0.0267324001;6.7000001E-9;0.3885419965;0.0000396289;0.000662659;0.0081179999;0.0412294008;1.2725800276;1.0000799894;0.0099716801;0.0352284014;492.69699097;0.000109844;0.0065892902;0.00201306;1.891980052;0.0061107799;0.0000261102;0.00021679;0.1361829937;84.464698792;128.30000305;115.30000305;109.62000275;18.229999542;94.689598083;77.050003052;68.879997253;13.680000305;170.25;671;2365;6745;1049;1094.714505;205.7;7322;1435;3533.5;926;265.77;1.458;223.7211;243.2;686;12.262;8.226;1.166;180.93;247.34;0.7595;1.3028;0.9688;6.6371;6.6567;1.117;1.3226;7.7571;66.63;102.05;8.4471;0.7202;8.5518;334.5;1032.5;407.75;140.05;68.975;113.075;42.46;36.62;74.16;19.05;41.6;39310;20.31;1350.59;707;1143
2016-08-01;800.94000244;772.88000488;767.73999023;26.512500763;143.92999268;124.30999756;63.799999237;56.580001831;56.729999542;46.001998901;0.0170767996;0.00424784;0.0000547305;0.1458529979;0.1566909999;606.27197266;0.0044273902;0.000238268;0.5871440172;0.00530488;9.8957395554;0.000339149;0.2304860055;0.000223013;1.2313E-6;0.000763124;10.941599846;1.5926799774;0.0138637004;0.119028002;0.0054526702;0.00313234;0.000230268;3.8634200096;0.0756468996;0.0451039001;0.0248600002;0.00217359;0.3471319973;0.0421147011;0.0269836001;6.6000001E-9;0.3736920059;0.0000423425;0.000614374;0.0074282298;0.0398061015;1.1558099985;0.9999989867;0.0142189004;0.0354035012;504.63000488;0.000096027;0.0062948498;0.00187436;1.696269989;0.0059062601;0.00001933;0.000212089;0.1454329938;82.419296265;128.1000061;113.19999695;109.69999695;17.969999313;94.817596436;77.129997253;68.550003052;13.409999847;170.25;671.5;2374;6775;1045;1099.717771;205.9;7351;1438;3534;916;264.14;1.497;223.6368;243.0154;732;12.26;8.197;1.178;180.71;247.82;0.7534;1.3121;0.9682;6.6421;6.6644;1.1159;1.3173;7.76;66.7545;102.38;8.4973;717;8.5939;325.75;996;406;144.55;68.65;115.925;42.14;35.98;74.17;18.81;40.06;39630;20.4;1352.85;721;1157.2
2016-08-02;800.11999512;771.07000732;760.58001709;26.120000839;143.30999756;123.08999634;63.650001526;56.580001831;56.040000916;45.439998627;0.0141425002;0.0038184701;0.000044084;0.1655309945;0.1224830002;547.46502686;0.0040358598;0.000256801;0.5939589739;0.0050393902;9.1574497223;0.000271975;0.2417600006;0.000205658;5.3989002E-6;0.000630636;8.7872800827;1.4338899851;0.0120919999;0.100827001;0.00471969;0.0027368099;0.000223016;3.6395800114;0.0698345006;0.0498443991;0.0174818002;0.0020418901;0.3153530061;0.037804801;0.0232922006;5.8E-9;0.3463580012;0.0000326637;0.000509076;0.00648217;0.0386252999;1.0328899622;0.9999949932;0.0093003996;0.0303543992;465.67800903;0.0000919372;0.0049973498;0.00173612;1.4852099419;0.0056896098;0.0000167207;0.000201259;0.1335649937;81.25050354;126.69999695;111.09999847;109.37999725;17.395000458;92.701797485;75.410003662;67.790000916;13.130000114;170.25;659.5;2343;6795;1035;1082.706668;205.3;7399;1434;3532;915;264.92;1.537;223.1234;242.3965;0.81;12.26;8.233;1.218;179.17;245.44;0.7609;1.3109;0.9637;6.6239;6.6269;1.1225;1.3355;7.7602;66.672;100.88;8.4292;0.7237;8.5085;324.25;985.25;401.25;145.475;68.925;116.225;41.8;35.35;73.67;19.05;39.51;38550;20.607;1363.2;720;1163.49
2016-08-03;798.91998291;773.17999268;754.64001465;26.447500229;143.63000488;122.51000214;64.660003662;56.970001221;56.189998627;45.158000946;0.0157182999;0.0058575999;0.0000493698;0.1526149958;0.1373610049;566.35498047;0.0041344902;0.000255312;0.5994039774;0.00459314;9.3312902451;0.000300193;0.2714030147;0.000214071;3.4832001E-6;0.000621571;10.293899536;1.4723500013;0.0136486003;0.1028060019;0.0047234502;0.00281161;0.000543769;3.7192299366;0.0681181997;0.0472879;0.0192533992;0.0020652299;0.318607986;0.0394539982;0.0253050998;6.3000001E-9;0.3470129967;0.0000339986;0.000532901;0.00677587;0.0366137996;1.0740300417;0.9999960065;0.0102637997;0.0331648998;537.5380249;0.000093892;0.0051458199;0.0018036;1.5748100281;0.0056458502;0.000018051;0.000209578;0.1391880065;81.525001526;127.34999847;110.90000153;108.44999695;17.049999237;92.869003296;75.809997559;67.809997559;13.220000267;169.3500061;650.5;2316;6730;1032;1074.701443;205.4;7327;1406;3478;907.5;263;1.542;223.0983;242.5562;797;12.26;8.384;1.218;178.05;244.12;0.7588;1.3065;0.9727;6.632;6.6707;1.1147;1.3326;7.7586;66.7572;101.22;8.4525;0.7157;8.5444;325;990.5;410.25;147.475;68.35;116.75;43.1;34.78;73.84;19.04;40.83;37920;20.36;1357.5;706;1159
2016-08-04;797.25;771.60998535;760.77001953;26.467500687;143.11999512;124.36000061;64.559997559;57.38999939;57.229999542;46.122001648;0.0161448997;0.0047418498;0.0000480367;0.1521600038;0.154302001;578.28900146;0.0041591702;0.000260178;0.6282610297;0.0063727801;9.5309696198;0.000301248;0.2598359883;0.000214621;1.4198E-6;0.000596094;11.04279995;1.537610054;0.0130888997;0.1037319973;0.0051204502;0.0027260899;0.000545336;3.7484500408;0.0750856027;0.0466162004;0.0174991991;0.0021214101;0.3192459941;0.0401565991;0.0326300003;6.4000001E-9;0.3450939953;0.0000289573;0.000547775;0.0075167101;0.0394499004;1.2378100157;0.9999960065;0.0104516996;0.0352104008;549.24499512;0.0000935096;0.0052876002;0.0018789;1.8492100239;0.0058156;0.000022349;0.000641885;0.1474539936;81.135398865;128.19999695;111.59999847;110.08999634;17.299999237;92.455703735;75.839996338;68.220001221;13.25;170.6000061;669;2351;6800;1050;1094.714505;209;7390;1421;3517;924;264.41;1.502;223.7292;243.6389;645;12.26;8.404;1.146;180.06;246.78;0.7627;1.3015;0.9736;6.6388;6.6822;1.1128;1.3103;7.7561;66.83;101.2;8.4308;0.7171;8.5187;320.75;990.5;403.25;147.575;67.7;116.325;44.29;35.05;75.86;19.7;41.93;38830;20.28;1360.8;711;1158.25
2016-08-05;806.92999268;782.2199707;765.97998047;26.870000839;145.6499939;125.15000153;66.300003052;57.959999084;58.200000763;46.006000519;0.0149561996;0.00429807;0.0000473953;0.1505730003;0.1449249983;575.04302979;0.00415897;0.000259227;0.5916119814;0.0069710799;9.7232398987;0.000299165;0.2425660044;0.000217781;4.1049998E-6;0.000637746;10.92539978;1.597309947;0.0137681002;0.1044849977;0.00572216;0.0027036101;;3.7290399075;0.0849561989;0.0477860011;0.0162013005;0.0021847601;0.3226529956;0.0408703014;0.0303534009;6.5000001E-9;0.3639560044;0.0000402512;0.00055988;0.0074423901;0.0426997989;1.1510000229;0.9998329878;0.0106442003;0.0336901993;414.75698853;0.0000986192;0.0052821999;0.00190024;1.7925599813;0.00644721;0.0000187764;0.000949139;0.1417209953;82.543296814;126.44999695;112;109.59999847;17.649999619;94.345199585;77.919998169;69.63999939;13.409999847;171.94999695;669;2352;6790;1061;1100.718424;213.5;7430;1431;3541.5;945;264.92;1.582;223.6294;244.5128;673;12.26;8.384;1.139;180.89;248.25;0.7619;1.3166;0.9802;6.653;6.7066;1.1085;1.3068;7.7545;66.832;101.8;8.4983;714;8.5698;324.25;1003.75;416;149.65;67.45;117.675;44.27;34.11;76.64;20.35;41.8;38660;19.66;1335.09;699;1141.99
2016-08-08;805.22998047;781.76000977;766.55999756;27.092500687;145.55999756;125.26000214;66.099998474;58.060001373;58.740001678;45.231998444;0.0179571994;0.00357539;0.0000583999;0.154707998;0.1539700031;591.05401611;0.00444932;0.000342902;0.6257740259;0.0060442002;10.379300117;0.000307537;0.2549459934;0.000236832;4.8099E-6;0.0017143399;11.245400429;1.9335700274;0.0129415998;0.0906810015;0.0059174998;0.0026499401;0.000431947;3.7855100632;0.0904416963;0.0450574011;0.0184936002;0.0023695501;0.3236699998;0.0364209004;0.0292463992;7.0000001E-9;0.3825449944;0.0000373744;0.000531793;0.0074976701;0.0443111993;1.1345100403;0.9995570183;0.0116951;0.036866501;741.67102051;0.0000989802;0.0050056898;0.0018484599;1.9012099504;0.0060267802;0.0000203301;0.000827362;0.1240630001;82.782402039;130.25;110.90000153;109.25;18.114999771;94.473098755;77.629997253;68.150001526;13.569999695;171.1000061;665.5;2343;6810;1065;1099.717771;218.1;7390;1419;3519.5;948;262.83;1.585;223.7819;245.1311;612;12.25;8.336;1.131;180.07;247.25;765;1.3152;0.9819;6.6597;6.7067;1.109;1.3038;7.7565;66.7998;102.43;8.467;0.7136;8.5795;325.25;1018.75;417;149.125;67.1;116.925;45.39;33.31;76.06;20.55;43.02;39180;19.712;1335.1;695;1149.3
2016-08-09;807.47998047;784.26000977;768.30999756;27.20249939;147.22000122;125.05999756;65.870002747;58.200000763;58.88999939;45.816001892;0.0174937006;0.0035634299;0.0000595913;0.1499850005;0.1560599953;587.80102539;0.0043641799;0.000315012;0.6728730202;0.0066726799;10.303099632;0.000310832;0.2353859991;0.000236527;5.2434002E-6;0.00138873;12.244299889;2.332089901;0.0123822996;0.0915997028;0.0059671998;0.0025781901;0.000599785;3.7597498894;0.0934808999;0.0469526015;0.0160108991;0.0024401301;0.3227800131;0.0357359983;0.0309673008;5.3E-9;0.3613930047;0.0000353272;0.00050999;0.00770882;0.0398597009;1.1654299498;0.9995570183;0.0124613;0.0343905985;761.9699707;0.000109218;0.0055006202;0.00187079;2.0488600731;0.0061630602;0.0000183038;0.000793834;0.1451250017;84.810096741;133.80000305;110.90000153;109.88999939;18.270000458;97.248298645;80.290000916;68.819999695;13.550000191;174.1000061;665;2377;6850;1081;1098.717118;206;7460;1447;3571.5;952.5;264.58;1.545;224.0342;246.1938;584;12.25;8.336;1.114;180.76;249.38;0.7671;1.3115;0.9808;6.653;6.6908;1.1117;1.3;7.7563;66.7644;101.89;8.4038;0.7164;8.5302;322.25;1022;417;150.175;66.925;116.975;44.98;33.03;73.06;20.39;42.77;39640;19.837;1340.3101;687;1150
2016-08-10;808.48999023;784.67999268;768.55999756;27;146.69000244;124.87999725;65.279998779;58.020000458;58.509998322;45.130001068;0.0177289993;0.0035155499;0.0000550971;0.1482329965;0.1533440053;592.10302734;0.0045524901;0.000294908;0.7092779875;0.0050653801;10.435299873;0.000301871;0.2974779904;0.000238686;5.1236002E-6;0.0012394;12.143199921;2.4764900208;0.0123706004;0.0922812968;0.00566256;0.00257358;0.000609826;3.7224199772;0.0877135992;0.0464029014;0.0153630003;0.0026043099;0.3294039965;0.0322657004;0.0309755001;9.3999999E-9;0.3644970059;0.0000413781;0.000502425;0.0079384698;0.0440923013;1.2416800261;0.9735599756;0.0117066996;0.0340912007;709.5949707;0.000112354;0.0055486099;0.00189196;2.0143699646;0.0061943401;0.0000210269;0.000692456;0.1252160072;85.066902161;135.8999939;110.5;109.48999786;18.5;95.870498657;80.190002441;68.75;13.510000229;173;664;2397;6880;1079;1102.71973;212.8;7420;1455;3553.5;965;265.78;1.509;224.3435;246.3791;529;12.25;8.356;1.076;180.91;249.61;0.7702;1.3056;0.9745;6.6345;6.6551;1.1174;1.3009;7.7557;66.7553;101.27;8.2665;0.7193;8.4662;322.5;1017;421.75;149.725;67.125;116.85;44.05;33.26;71.16;19.64;41.71;39080;20.06;1346.27;730;1172
2016-08-11;808.20001221;784.84997559;771.23999023;26.982500076;147.74000549;124.90000153;65.459999084;58.299999237;59.700000763;44.981998444;0.0165020991;0.00350669;0.0000600571;0.1493279934;0.1792819947;589.11999512;0.0045425999;0.000298901;0.6459820271;0.0050329701;11.081700325;0.00031678;0.2652119994;0.000234973;3.7447001E-6;0.00122649;11.690899849;2.3970201015;0.0121943001;0.097977303;0.0053501902;0.00264474;0.000347722;3.7421700954;0.0891043022;0.0457288995;0.0155844996;0.00256261;0.3262569904;0.0324611999;0.0299392007;9.2999999E-9;0.3601909876;0.0000386024;0.000559051;0.0113134999;0.0530424006;1.1434999704;0.9623749852;0.0111012999;0.0347482003;707.23297119;0.000115632;0.00566572;0.00188872;1.9766199589;0.0061894199;0.0000181717;0.000695445;0.1288049966;86.023200989;135.6000061;111.65000153;110.69000244;18.620000839;96.766098022;80.370002747;69.849998474;13.699999809;175.6000061;651;2428;7040;1088;1087.709934;213.2;7556;1468;3641.5;971;266.42;1.571;224.2751;246.467;538;12.25;8.217;1.063;180.8;250.8;0.7695;1.2989;0.9751;6.6274;6.6787;1.1135;1.2954;7.7561;66.7405;101.95;8.2462;0.7202;8.4724;321;1022.25;416.25;148.725;67.2;116.025;46.04;33.09;71.27;19.6;43.49;;19.93;1338.39;709;1137
